ATTRIBUTE_AcquisitionDate	ATTRIBUTE_AnimalModel	ATTRIBUTE_IngExp	ATTRIBUTE_SampleType	ATTRIBUTE_Time	G1	G2	G3	G4	G5	G6	GNPSGROUP:0h	GNPSGROUP:1h	GNPSGROUP:2020.05.12	GNPSGROUP:2020.05.25	GNPSGROUP:2h	GNPSGROUP:30min	GNPSGROUP:4h	GNPSGROUP:Dog	GNPSGROUP:Dog_4h	GNPSGROUP:Dog_Blank	GNPSGROUP:Human	GNPSGROUP:Human_0h	GNPSGROUP:Human_1h	GNPSGROUP:Human_2h	GNPSGROUP:Human_30min	GNPSGROUP:Human_4h	GNPSGROUP:Human_Blank	GNPSGROUP:Human_NoNGS	GNPSGROUP:Monkey	GNPSGROUP:Monkey_4h	GNPSGROUP:Monkey_Blank	GNPSGROUP:Mouse	GNPSGROUP:Mouse_4h	GNPSGROUP:Mouse_Blank	GNPSGROUP:Rat	GNPSGROUP:Rat_4h	GNPSGROUP:Rat_Blank	GNPSGROUP:blank	GNPSGROUP:control	GNPSGROUP:nan	GNPSGROUP:sample	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	11246635.861645471	10250446.615455719	10847046.0461321	0.0	10498089.068339825	11220810.221388299	11172705.580812171	0.0	0.0	0.0	10847046.0461321	11246635.861645471	10250446.615455719	10498089.068339825	11220810.221388299	11172705.580812171	9998923.192903688	11541711.782379529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9998923.192903688	11541711.782379529	10770317.487641608	10877737.469528297	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11.0","main.cluster index_upperinput":"11.0"}	This Node is a Singleton	N/A	N/A	N/A	34.7065	34.7065	0	N/A	N/A	227787966.96877414	21	11	-1	21	440.2707	1	440.2707	227787966.96877414
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	55520.912315739915	5286694.737135375	4236887.689932139	0.0	8845410.836091714	4166609.356265763	11298305.11948225	0.0	0.0	0.0	4236887.689932139	55520.912315739915	5286694.737135375	8845410.836091714	4166609.356265763	11298305.11948225	461.611571421308	5211.256662707009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461.611571421308	5211.256662707009	2836.4341170641583	5930508.192258169	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12.0","main.cluster index_upperinput":"12.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	5.3910	5.3910	0	N/A	N/A	88974641.48857492	20	12	2	20	491.2059	1	491.2059	88974641.48857492
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	13258001.261268154	12178646.217184663	17293090.732068356	0.0	12568436.871554583	12996385.80649739	12615990.071257764	0.0	0.0	0.0	17293090.732068356	13258001.261268154	12178646.217184663	12568436.871554583	12996385.80649739	12615990.071257764	45031497.640477404	12402677.256238546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45031497.640477404	12402677.256238546	28717087.448357973	12723492.04555251	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"13.0","main.cluster index_upperinput":"13.0"}	This Node is a Singleton	N/A	Spectral Match to Dioctyl phthalate from NIST14	0.758556	36.5733	36.5733	0	N/A	CCMSLIB00003140109	363154905.3734355	21	13	-1	21	391.2827	1	391.2827	363154905.3734355
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	7143810.482284142	7203719.738690633	7356334.199756898	0.0	7304843.868646047	7172772.4946691785	7642420.523950516	0.0	0.0	0.0	7356334.199756898	7143810.482284142	7203719.738690633	7304843.868646047	7172772.4946691785	7642420.523950516	7696263.264548728	7330509.0255090445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7696263.264548728	7330509.0255090445	7513386.145028886	7293513.421648103	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"14.0","main.cluster index_upperinput":"14.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	37.3569	37.3569	0	N/A	N/A	154483018.19489488	21	14	8	21	652.4962	1	652.4962	154483018.19489488
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	8211705.78047852	8117106.820490737	8111318.0736894375	0.0	8119378.950436207	7709155.672213564	8333529.242643225	0.0	0.0	0.0	8111318.0736894375	8211705.78047852	8117106.820490737	8119378.950436207	7709155.672213564	8333529.242643225	7899046.3336539725	8389303.715909837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7899046.3336539725	8389303.715909837	8144175.024781905	8098175.29325245	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"15.0","main.cluster index_upperinput":"15.0"}	This Node is a Singleton	N/A	N/A	N/A	33.9109	33.9109	0	N/A	N/A	170337679.54747814	21	15	-1	21	558.4166	1	558.4166	170337679.54747814
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	9159199.320035784	8628355.252773434	8699923.61934546	0.0	8582252.676992174	8753783.475195272	8775791.665787758	0.0	0.0	0.0	8699923.61934546	9159199.320035784	8628355.252773434	8582252.676992174	8753783.475195272	8775791.665787758	7829849.493977896	9170233.450655907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7829849.493977896	9170233.450655907	8500041.472316902	8779876.478156885	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"16.0","main.cluster index_upperinput":"16.0"}	This Node is a Singleton	N/A	N/A	N/A	34.7113	34.7113	0	N/A	N/A	182698396.00625467	21	16	-1	21	445.2255	1	445.2255	182698396.00625467
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	10368390.586644676	10658539.441764317	10392833.780530658	0.0	11320960.835618123	10990775.348683238	11234965.454854324	0.0	0.0	0.0	10392833.780530658	10368390.586644676	10658539.441764317	11320960.835618123	10990775.348683238	11234965.454854324	8997800.459774606	9178404.336375313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8997800.459774606	9178404.336375313	9088102.398074958	10914726.333512936	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"17.0","main.cluster index_upperinput":"17.0"}	This Node is a Singleton	N/A	N/A	N/A	34.7161	34.7161	0	N/A	N/A	218249509.39114377	21	17	-1	21	467.2074	1	467.2074	218249509.39114377
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	6333110.6223641075	6362710.874143833	6383894.898546501	0.0	6413272.498766117	6269257.3899625465	6565587.542753706	0.0	0.0	0.0	6383894.898546501	6333110.6223641075	6362710.874143833	6413272.498766117	6269257.3899625465	6565587.542753706	6269428.626866722	6473896.734968474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6269428.626866722	6473896.734968474	6371662.680917598	6388787.785598062	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"18.0","main.cluster index_upperinput":"18.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	37.5295	37.5295	0	N/A	N/A	134061792.86947648	21	18	8	21	608.4708	1	608.4708	134061792.86947648
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	3869999.859627283	2840944.338531924	3274310.832247022	0.0	3327564.2424674504	3564465.7496956303	3023260.7709440095	0.0	0.0	0.0	3274310.832247022	3869999.859627283	2840944.338531924	3327564.2424674504	3564465.7496956303	3023260.7709440095	3268116.0472200224	3025824.8172428356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3268116.0472200224	3025824.8172428356	3146970.432231429	3325246.9922532593	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"19.0","main.cluster index_upperinput":"19.0"}	This Node is a Singleton	N/A	N/A	N/A	35.0084	35.0084	0	N/A	N/A	68760527.47718747	21	19	-1	21	790.5839	1	790.5839	68760527.47718747
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	4400664.660802413	4540426.522936189	4546982.942985728	0.0	4817457.475955408	4666014.9942090325	4063342.0929785063	0.0	0.0	0.0	4546982.942985728	4400664.660802413	4540426.522936189	4817457.475955408	4666014.9942090325	4063342.0929785063	4860645.632182599	4480329.221835952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4860645.632182599	4480329.221835952	4670487.427009276	4497581.1493763095	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"20.0","main.cluster index_upperinput":"20.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	34.2296	34.2296	0	N/A	N/A	95486641.80270031	21	20	4	21	621.4122	1	621.4122	95486641.80270031
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	3884294.6164151733	3977658.164665914	4009463.8308522627	0.0	5064379.428706852	3537042.3591572833	3759382.4952004175	0.0	0.0	0.0	4009463.8308522627	3884294.6164151733	3977658.164665914	5064379.428706852	3537042.3591572833	3759382.4952004175	4278042.898283405	3565446.853536792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4278042.898283405	3565446.853536792	3921744.8759100987	4044551.412829128	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"21.0","main.cluster index_upperinput":"21.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	34.4932	34.4932	0	N/A	N/A	84198740.4478975	21	21	4	21	679.4568	1	679.4568	84198740.4478975
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	4590468.155544687	4827870.361225692	4887258.115839147	0.0	4836354.232354105	4754427.0061901705	5143536.638456868	0.0	0.0	0.0	4887258.115839147	4590468.155544687	4827870.361225692	4836354.232354105	4754427.0061901705	5143536.638456868	4934291.441500642	5123858.975601863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4934291.441500642	5123858.975601863	5029075.208551252	4830531.278754304	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"22.0","main.cluster index_upperinput":"22.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	37.2275	37.2275	0	N/A	N/A	102632420.43262206	21	22	8	21	696.5231	1	696.5231	102632420.43262206
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	4271261.581589768	16712914.018024895	6482086.045348103	0.0	2959085.0766182593	3152963.884441726	1237315.6695052083	0.0	0.0	0.0	6482086.045348103	4271261.581589768	16712914.018024895	2959085.0766182593	3152963.884441726	1237315.6695052083	1551769.2973630743	15489292.789893793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1551769.2973630743	15489292.789893793	8520531.043628434	5666708.0460359715	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"23.0","main.cluster index_upperinput":"23.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	36.9879	36.9879	0	N/A	N/A	136123806.95231014	21	23	3	21	834.5958	1	834.5958	136123806.95231014
